test_idx,best_mean,best_min,best_max,n_changed,n_pool_rows,candidate_id
88,3.1835221503513815,2.805742561593159,3.632241537412014,2,24,0.0
124,3.2309027777777772,2.809523809523809,3.8095238095238093,1,192,0.0
145,3.4928044906413174,3.1483123611600097,3.7677212247671137,2,108,0.0
156,13.474023377743743,13.079758210921844,13.872054619393582,4,6,0.0
194,11.911261071072655,11.48181541152312,12.428329894279255,2,65,0.0
218,1.1170291332417426,0.711118675665385,1.4992365432637618,2,25,0.0
226,4.005432711118025,3.341948424454934,4.288237251721914,2,27,0.0
241,1.6489348970674456,1.3739761086986126,1.9682618894262185,5,38,0.0
283,4.040426587301588,3.6190476190476195,4.6190476190476195,1,192,0.0
287,2.4768273815561144,1.9811612756158958,2.9410882339705493,2,7,0.0
483,2.1812113135747278,1.8225994753674684,2.4552898264654868,2,104,0.0
511,3.8499503968253967,3.4285714285714284,4.428571428571428,1,192,0.0
530,2.659474206349207,2.238095238095238,3.238095238095238,1,192,0.0
617,1.2022688356164384,0.7187499999999999,1.7187500000000002,1,146,0.0
644,14.885184264357179,14.49492970537665,15.286244853819314,4,6,0.0
668,3.2586400765613237,2.916598299856782,3.534177667093726,2,108,0.0
669,2.5663844873742856,2.019607843137255,3.019607843137255,1,542,0.0
684,3.3847316800238163,3.0612390888606966,3.6269950418246957,2,30,0.0
689,1.5995948422014477,1.3035677691206529,1.8245780944955148,2,481,0.0
739,3.5331949451762332,3.201627832361239,3.774355891438499,2,30,0.0
745,0.6524983751134759,0.46394335994288405,1.029396628632921,2,42,0.0
846,1.671113429039832,1.4829688842834743,1.9744947173985292,4,15,0.0
851,1.1417910447761193,0.7499999999999999,1.7499999999999996,1,67,0.0
908,1.3797604972346744,1.0229326723785102,1.8756321024800213,2,32,0.0
910,8.444907813871817,7.823529411764706,8.823529411764707,1,134,0.0
929,3.3784246549436485,3.0334174083309966,3.6531214165759396,2,108,0.0
938,2.9545683426349365,2.6223685001002828,3.1951434256055284,2,30,0.0
939,3.7530590257899723,3.356425610502951,4.082210254787154,2,139,0.0
949,2.7632605425824943,2.4282750655036476,2.997872447838606,2,30,0.0
955,3.4105978222237283,2.9315098498896446,3.9099232729044715,2,7,0.0
976,8.180201931518875,7.558823529411765,8.558823529411766,1,134,0.0
977,1.341226370375694,0.9248631795170821,1.6363636363636367,2,9,0.0
978,0.7332089552238806,0.12500000000000003,1.1249999999999998,1,67,0.0
1024,1.4774529177541909,0.989949340005976,1.8919458045795081,2,529,0.0
1036,3.5642361111111107,3.1428571428571423,4.142857142857142,1,192,0.0
1053,3.4213789682539684,3.0,4.0,1,192,0.0
1054,3.6594742063492056,3.2380952380952372,4.238095238095237,1,192,0.0
1058,7.548379111068018,7.191743378452251,7.841378931531176,2,55,0.0
1064,3.367352762043426,3.113447255229165,3.8494354001280784,2,181,0.0
1069,3.5642361111111107,3.1428571428571423,4.142857142857142,1,192,0.0
1072,0.4307909604519773,0.16666666666666655,0.8333333333333334,1,118,0.0
1085,5.516260872557984,5.1922833432402,5.788422398592251,2,47,0.0
1091,3.8023313492063493,3.3809523809523805,4.3809523809523805,1,192,0.0
1106,1.490531810285704,1.2151324220578335,1.7514786557536446,2,481,0.0
1121,1.1659954106069654,0.982422145000101,1.3930430987023508,4,224,0.0
1147,1.3487545046998881,0.7647758498642472,1.5282814922098285,2,30,0.0
1171,0.7075333605664489,0.33333333333333337,1.3333333333333333,1,816,0.0
1190,0.9302532729698245,0.4221756229939144,1.399954152287439,2,409,0.0
1193,1.261299435028249,0.6666666666666667,1.6666666666666667,1,118,0.0
1203,1.5260515954319518,0.9878048780487807,1.9878048780487805,1,1369,0.0
1204,1.7700785680965063,1.4525629656747263,2.0803027341062696,2,136,0.0
1205,3.5166170634920637,3.095238095238095,4.095238095238095,1,192,0.0
1260,3.772737284535347,3.382931361481649,4.298529276180543,2,86,0.0
1262,12.155150388286742,11.725687349613047,12.67223848767306,2,65,0.0
1266,1.7767104826690894,1.4810428262505926,2.0200318123108323,2,488,0.0
1272,4.278521825396825,3.8571428571428568,4.857142857142857,1,192,0.0
1274,7.99699083407454,7.490352280406218,8.302656820120228,2,122,0.0
1283,0.7952602028525332,0.4404825928034986,1.1245842211137984,2,21,0.0
1285,2.7632605425824943,2.4282750655036476,2.997872447838606,2,30,0.0
1287,3.361582074208922,2.798855792998275,3.715991624048688,2,8,0.0
1295,3.326140873015872,2.9047619047619047,3.9047619047619055,1,192,0.0
1304,4.135664682539681,3.714285714285715,4.7142857142857135,1,192,0.0
1308,1.6836734693877549,1.4999999999999996,2.4999999999999996,1,49,0.0
1311,3.992807539682539,3.5714285714285716,4.57142857142857,1,192,0.0
1370,0.4357163218402507,0.07317073170731717,0.8972125435540071,1,1369,0.0
1391,1.5708704145864985,1.117647058823529,2.117647058823529,1,542,0.0
1395,0.5901983710688378,0.1706209350050966,0.966000215194892,2,1168,0.0
1436,7.795171079461104,7.287771661376487,8.10140021771449,2,122,0.0
1464,0.9001951504678706,0.8089881573792422,1.2587233910631395,2,48,0.0
1469,0.38293918918918923,0.010810810810810794,0.8810810810810813,1,416,0.0
1513,0.3934381496881497,0.0,0.891891891891892,1,416,0.0
1542,0.915218584232669,0.4545454545454546,1.4545454545454546,1,994,0.0
1543,15.086948553888918,14.989324812301694,15.91786627262739,2,166,0.0
1596,2.9835216572504715,2.3888888888888893,3.3888888888888893,1,118,0.0
1638,8.121378402107112,7.499999999999999,8.5,1,134,0.0
1641,4.286684044942006,3.826893881193332,4.659028073610118,2,90,0.0
1648,9.209613696224759,8.588235294117649,9.588235294117649,1,134,0.0
1668,5.033448965315526,4.418279536909304,5.40033468728376,2,23,0.0
1669,3.5174619390585833,3.1641647123809427,3.7887576282646065,2,108,0.0
1671,3.4487374285507553,2.9019607843137254,3.9019607843137254,1,542,0.0
1675,3.8499503968253967,3.4285714285714284,4.428571428571428,1,192,0.0
1687,1.3607882571997125,0.6344531093726166,1.4955452567402068,2,400,0.0
1690,3.411463711399907,3.070014313307935,3.6872425308309635,2,108,0.0
1700,3.2612994350282483,2.6666666666666665,3.666666666666667,1,118,0.0
1717,0.863409568900947,0.4560701700396552,1.1282730166054666,2,10,0.0
1730,1.0527389596938048,0.4666575260729077,1.4666575260729076,1,1229,0.0
1737,3.5859923305115404,3.0392156862745097,4.03921568627451,1,542,0.0
1739,1.1134858757763328,0.4762444969845909,1.5333743736039143,2,7,0.0
1744,0.8947740542136946,0.6328411778751568,1.185671490989493,4,360,0.0
1752,0.4512732566365224,0.21917174090907815,0.8828027654414677,2,156,0.0
1755,3.0936356593029144,2.7433103475748117,3.4760049479300297,2,256,0.0
1757,4.18328373015873,3.7619047619047623,4.761904761904761,1,192,0.0
1778,3.6118551587301595,3.1904761904761907,4.190476190476191,1,192,0.0
1780,3.62859948179597,3.29747181694703,3.8700137524373064,2,30,0.0
1799,6.297848990342406,5.6764705882352935,6.6764705882352935,1,134,0.0
1815,1.8837290614924276,1.3423368041912573,2.0545115726268524,2,15,0.0
1820,9.32726075504829,8.705882352941178,9.705882352941178,1,134,0.0
1822,3.915984757187813,3.685765376497639,4.373227005595114,2,181,0.0
1840,0.9332259164891212,0.6961498537326375,1.317060296562505,2,42,0.0
1885,1.8975312424924902,1.5102145096442146,2.2955696098858858,2,426,0.0
1888,0.3532768752332368,0.20554909705864519,0.5674183778764841,2,266,0.0
1907,0.8289811643835616,0.3125000000000001,1.3125000000000002,1,146,0.0
1960,1.186635794958098,0.5963692863640471,1.365033842971204,2,30,0.0
1968,14.53184969412407,14.157737853363741,14.944687579218995,4,6,0.0
1975,7.791084225609811,7.281593110962491,8.098978098285492,2,122,0.0
1978,1.12390187059298,0.644547976892411,1.5083884771865377,2,52,0.0
1980,1.9391726409759868,1.700161178559971,2.0976566222133157,5,15,0.0
2071,0.34228579079084775,0.20012879367122363,0.6209360871039631,2,266,0.0
2121,0.5695242656449554,0.0555555555555556,1.0555555555555556,1,232,0.0
2384,1.0565805658056577,0.5098039215686274,1.5098039215686274,1,542,0.0
2387,1.9419009081785328,1.5508621961791278,2.6582176653032747,2,13,0.0
2409,22.53385560144355,22.069029153519082,22.960574886796365,2,110,0.0
2422,1.4530073916951871,1.1585292256990551,1.696767289478727,2,488,0.0
2433,2.1924141608447734,1.891974739071377,2.4723821653219415,2,136,0.0
2434,4.135664682539681,3.714285714285715,4.7142857142857135,1,192,0.0
2438,0.9007572266402691,0.5516533911852383,1.2214550240196278,2,21,0.0
2446,2.4835216572504706,1.888888888888889,2.8888888888888893,1,118,0.0
2450,4.326140873015873,3.9047619047619055,4.904761904761904,1,192,0.0
2471,2.1154040952174222,1.5686274509803921,2.568627450980392,1,542,0.0
30,2.4702878506550046,2.009788808891562,2.796105345101893,2,12,0.0
223,16.380619982158787,16.061016949152545,17.061016949152545,1,152,0.0
5,0.8522913855258988,0.5112542225951743,1.3949018381549336,2,10,0.0
28,0.33283155077220994,0.30517474415910406,1.3051747441591042,1,552,0.0
42,0.4591560924342729,0.23519666991171936,0.9617615273807575,2,14,0.0
43,0.4848748138350492,0.26522632244192634,0.8933169966919362,2,9,0.0
65,1.4254863823123374,1.020944743630257,1.928726946560901,2,46,0.0
95,0.8658977698841173,0.8302967302505846,1.8065541458576553,2,246,0.0
110,3.973424697882517,3.459176432392329,4.224844879100781,2,97,0.0
177,0.9619901517814855,0.6985919674667012,1.5584180137614154,2,123,0.0
218,0.5050863376344075,0.23764508597262546,0.8894324693183531,2,31,0.0
247,1.739728682170543,1.279069767441861,2.2790697674418605,1,120,0.0
296,0.1754989089740901,0.020008960252396207,0.4085599168979988,2,102,0.0
299,0.5230521367415126,0.1170897199141179,0.870453263580353,2,13,0.0
321,3.9631521086844863,3.5776667548085825,4.439480844239997,2,68,0.0
328,0.8773189279299447,0.5317603757541758,1.1842975824888307,2,8,0.0
331,0.445263393684209,0.07977786714456107,0.9810596840070871,2,220,0.0
335,0.9092465774001275,0.7894043030201527,1.4018438279341883,2,31,0.0
350,18.30407582666562,17.865689028195177,18.604453172572942,2,579,0.0
359,0.29568248860284263,0.1734513274336283,1.1734513274336285,1,33,0.0
360,0.2762360446570973,0.15789473684210528,0.6947368421052633,1,99,0.0
409,3.8358497863574255,3.588834970855909,4.035035245690211,2,12,0.0
427,11.710297323448637,11.394040417688402,12.236472796416168,2,30,0.0
465,0.42795138888888895,0.008547008547008522,0.982905982905983,1,256,0.0
467,0.8660175120456692,0.45788486464666606,1.1983421673014418,2,518,0.0
479,0.6811037911387562,0.6194620687976556,1.4105154481704674,2,296,0.0
494,1.1199791034745918,0.7760922472660066,1.5269305626968015,2,194,0.0
500,1.0738933000907633,0.7061194444349136,1.35131471281965,2,759,0.0
589,0.46507882793430105,0.14242697624559789,0.9031984290613075,2,174,0.0
607,0.2282051282051282,0.0,0.5384615384615384,1,30,0.0
640,0.9752693710432149,0.2502857142857142,1.2502857142857142,1,1038,0.0
641,1.3368207172075215,0.9209761530562244,1.8625750585508447,2,23,0.0
647,0.5547610356237344,0.31815993141879784,0.8993652981721998,2,186,0.0
648,1.2063953488372092,0.4999999999999999,1.5,1,129,0.0
701,19.615502694466073,19.22185837747642,19.8780650066778,2,734,0.0
710,147.52238706772778,146.9484714160679,147.7724064106934,2,103,0.0
717,5.635512589253844,5.486116155098197,6.318300789623058,2,307,0.0
719,1.5873884422404074,1.2294847946607275,1.9933645303952523,2,14,0.0
721,11.726750094539069,11.257199661441893,12.040074353360191,2,698,0.0
726,0.7266414402609486,0.5200451931356546,1.0306680656029943,2,90,0.0
746,2.061205744609815,1.7309922057096598,2.370907987270347,2,72,0.0
749,1.4326171699525907,1.169690074473274,1.9774139658613459,2,253,0.0
755,1.4181928321603672,0.9375644994384653,1.5738449656709133,2,52,0.0
777,0.9071264069637489,0.695205552780278,1.352415038672706,2,225,0.0
832,0.44374031455621377,0.1322882582486045,0.7880204558203151,2,67,0.0
833,0.6595427963849015,0.08421052631578946,1.0842105263157893,1,99,0.0
843,0.5502139072391964,0.17510714285714277,0.824892857142857,1,1038,0.0
848,21.465158658461828,21.071561852196822,21.727607115340348,2,734,0.0
852,2.5742601657514887,2.2544866215130863,3.0904075804937174,2,20,0.0
880,0.33999229467754316,0.14329659680288293,0.9417298875153997,2,94,0.0
892,0.6629690224849981,0.17823835569011065,1.1757220832212731,2,8,0.0
913,0.5945407510927416,0.029585798816568108,0.8106508875739644,1,796,0.0
927,1.2539604014161887,0.9946403710811915,1.810137896549989,2,186,0.0
929,0.48087299168220704,0.26099002492319257,0.815362917052676,2,186,0.0
938,13.559947393514062,13.202993851688545,13.991048007407974,2,51,0.0
941,1.0408530438880177,0.7455566448614416,1.5102128811767113,2,85,0.0
944,0.8694125286041832,0.39895397182648307,1.2397479583175564,2,10,0.0
948,1.2955922236596402,0.3233434655660401,1.3186345530043715,2,828,0.0
951,0.7688953488372093,0.06249999999999992,1.0625,1,129,0.0
1002,0.5508198802642444,0.17449999999999996,0.8254999999999999,1,1038,0.0
1006,0.6779833735585948,0.5557522123893806,1.5557522123893806,1,33,0.0
1036,1.3044340337347289,0.9763904846516303,1.6565970655502944,2,122,0.0
1127,1.6699612403100776,1.2093023255813957,2.2093023255813953,1,120,0.0
1419,0.4912998590166609,0.02640004663119861,0.7246063402241125,2,80,0.0
1437,11.122988069008475,10.665941986239357,11.419500629498913,2,528,0.0
1444,1.2267515244905518,0.8563608870967737,1.8563608870967736,1,925,0.0
1445,22.437088274263527,22.00953486509607,22.72142157366758,2,140,0.0
1461,1.0009768656816187,0.6305862282878407,1.6305862282878405,1,925,0.0
1467,0.4325755092286092,0.2026916171364032,0.8563410365123654,2,174,0.0
1510,0.5816639957264957,0.1367521367521368,1.136752136752137,1,256,0.0
1528,3.0885658914728684,2.6279069767441867,3.6279069767441867,1,120,0.0
1529,0.2926668307605481,0.07831689776398132,0.7145011480283929,2,65,0.0
1541,0.6062417359190605,0.49459282493373374,1.24913712890213,2,96,0.0
1556,1.597155322434559,1.138211405817442,2.0918929366955,2,98,0.0
1560,0.23574818174326814,0.20767698592238795,0.9488725408439547,2,343,0.0
1568,0.9533344813255827,0.32325155806592215,1.3208563717377702,2,431,0.0
1598,1.0048151438831814,0.47349711218157536,1.3333333333333333,2,17,0.0
1602,3.14891086734946,2.8306730619145415,3.4818927499776433,2,27,0.0
1605,0.8425908630437814,0.719641312574154,1.331992581185101,2,31,0.0
10,3.470620395947244,3.0107865274450236,3.649146269005775,2,52,0.0
21,0.5512476259289844,0.17407142857142854,0.8259285714285713,1,1038,0.0
23,3.060440444142908,2.823185943731006,3.542072611344077,2,16,0.0
30,2.459062430018236,2.0491882255188494,2.97042043362977,2,45,0.0
39,1.9258300448251646,1.637094070941743,2.3476151558795784,2,12,0.0
44,0.9849395840862706,0.03959712129959898,1.0077638527637036,2,828,0.0
54,0.7348955392433651,0.1363636363636363,1.1363636363636365,1,161,0.0
186,13.569321987369714,13.100385609612387,13.88132427133167,2,698,0.0
224,0.47764070674073394,0.11894258037157314,1.0900703080417733,2,764,0.0
231,0.45178514308248474,0.1460565515582543,1.012620910551108,2,28,0.0
257,26.35068348662552,26.187453272840933,26.80466737833521,2,76,0.0
349,3.408184851735351,3.1894100869839392,3.6175190052354966,2,8,0.0
455,0.7700359059613358,0.10993900547916896,1.1099390054791691,1,1002,0.0
456,0.7344122281860722,0.009428571428571496,1.0094285714285716,1,1038,0.0
545,1.6706786488570509,1.4717562482313098,2.138531048969962,2,94,0.0
574,1.6892803212763206,1.3495465562924367,2.115074841192408,2,174,0.0
589,1.1983471074380163,0.818181818181818,1.818181818181818,1,110,0.0
593,20.101259079992115,19.84890216061608,20.342890486040314,2,9,0.0
597,1.0481030838440808,0.5513836796151242,1.2305917341778425,2,229,0.0
661,0.5487798337355859,0.42654867256637174,1.4265486725663719,1,33,0.0
682,0.5487798337355859,0.42654867256637174,1.4265486725663719,1,33,0.0
717,1.784838696639335,1.4089823074449164,2.064423514219264,2,53,0.0
733,1.4835282731393504,1.2128475391655578,1.858511326907604,2,7,0.0
749,0.9277336567575005,0.2027499999999998,1.2027499999999998,1,1038,0.0
754,0.9703444247360479,0.40965812676088365,1.2606230322843117,2,23,0.0
757,2.2799740484094673,1.8708325353023862,2.7982070426306507,2,45,0.0
772,3.4095515757323347,2.965986394557824,3.9659863945578246,1,98,0.0
777,0.4248930802452194,0.20676622622439586,0.7768183130512365,2,12,0.0
780,1.6807869798934134,1.3380780520882436,2.1106187207064817,2,174,0.0
784,0.5182755642719515,0.20710714285714288,0.7928928571428572,1,1038,0.0
787,1.4588523564806926,1.1644942965647784,1.7599081174497786,2,70,0.0
790,1.4395668179076033,1.1766869428548916,1.9348092606607483,2,19,0.0
792,3.337698147715688,2.6231760077312614,3.4591229426906454,2,28,0.0
793,9.268989777755072,8.869223913612705,9.532422525277221,2,11,0.0
800,3.9757165468530093,3.460118064417034,4.313847753014052,2,58,0.0
805,1.2803500846979108,0.6818181818181818,1.6818181818181817,1,161,0.0
809,1.9259912524924494,1.4085090369027695,2.253923764628671,2,58,0.0
812,1.4835282731393504,1.2128475391655578,1.858511326907604,2,7,0.0
842,1.3469682184893301,0.762938314507879,1.6585615532779974,2,65,0.0
853,0.5173751906567183,0.11401828568788523,0.863599428157113,2,12,0.0
872,0.5608006124415084,0.1645,0.8354999999999999,1,1038,0.0
875,4.0068907790719175,3.5346453359121472,4.2895741226362185,2,63,0.0
877,1.211517367666347,0.5940249292195553,1.5190925591618207,2,107,0.0
880,1.288046864298976,0.6279499638168095,1.6279499638168096,1,1002,0.0
893,1.1832147439096687,0.8948354397739805,1.5181769618092018,2,171,0.0
895,2.757919973307435,2.3444742818564928,3.0392294931713435,2,140,0.0
908,0.989944987421132,0.06252846545816278,1.0136492199870775,2,828,0.0
909,2.2254762075052117,1.7952889135432746,2.507643525464038,2,23,0.0
915,0.9027081500717244,0.545658368904533,1.2472191289246468,2,8,0.0
931,22.053179296229963,21.708836017239292,22.432586774136,2,16,0.0
933,9.665979178464958,9.391222731387863,9.862690731418677,2,12,0.0
934,3.5592114396779118,3.1156462585034013,4.115646258503402,1,98,0.0
937,1.1714075854700852,0.7264957264957267,1.7264957264957266,1,256,0.0
942,0.5609075488576934,0.16439285714285715,0.8356071428571429,1,1038,0.0
949,6.871670587957804,6.064798598949213,7.064798598949212,1,297,0.0
953,17.97943828388506,17.780904463321704,18.47708447955494,2,200,0.0
954,2.8054754930033363,2.3288012675512597,2.9434988664464163,2,23,0.0
970,0.9271019808746398,0.6153798469542165,1.4744797927149875,2,29,0.0
976,1.6850763070979147,1.0186616362482017,1.9160986434481893,2,24,0.0
1017,18.050911305704783,17.545851309548286,18.401546247684394,2,469,0.0
1033,0.667732852982129,0.3829098465151172,1.075725935373153,2,14,0.0
1038,0.7336979424717864,0.008714285714285728,1.0087142857142857,1,1038,0.0
1049,3.3402430575647926,2.9206448050062974,3.880348023015513,2,46,0.0
1071,1.2055956196581197,0.7606837606837606,1.7606837606837609,1,256,0.0
1109,1.26667874872849,0.9386566938390674,1.5961651091148292,2,8,0.0
1112,6.136118924209993,5.329246935201401,6.329246935201401,1,297,0.0
1117,0.7151098609964216,0.009892857142857175,0.9901071428571429,1,1038,0.0
1118,1.1102318478411775,0.6666666666666669,1.666666666666667,1,98,0.0
1124,83.58278420249322,83.15430739356327,83.72940656753151,2,22,0.0
1161,0.6799895822072906,0.5259869766653085,1.1045117123640107,2,99,0.0
1165,2.5070112466769134,1.8543830409908924,2.7117135009510576,2,94,0.0
1167,23.163857774892875,22.641893801048102,23.521917633963582,2,85,0.0
1172,10.113466004247751,9.448566686072274,10.408257158577886,2,28,0.0
1175,3.4230682411174533,3.0047535588527716,3.956013081532181,2,46,0.0
1213,18.026649633217314,17.8307399411645,18.524796282359123,2,200,0.0
1218,0.5619412675474813,0.1633571428571429,0.8366428571428571,1,1038,0.0
1223,1.12713944665765,0.7962042426976641,1.6166068190350813,2,52,0.0
1252,0.5575568744838977,0.16774999999999995,0.8322499999999999,1,1038,0.0
1313,1.0025925068090562,0.34249560632688925,1.3424956063268894,1,1002,0.0
1319,3.681660419269749,3.2380952380952386,4.238095238095238,1,98,0.0
1329,4.084567933161877,3.4042880406969513,4.249005914876771,2,17,0.0
1340,6.062563757835211,5.25569176882662,6.25569176882662,1,297,0.0
1351,1.349799347113061,1.13034888575665,1.8641196412086294,2,16,0.0
1353,3.448820516569031,2.991880482665435,3.6345665463964085,2,52,0.0
1357,1.2397836538461537,0.7948717948717948,1.7948717948717952,1,256,0.0
1360,10.501479741833942,10.09112875019988,10.766549489506541,2,102,0.0
1365,1.278716031790226,0.618619131308059,1.6186191313080593,1,1002,0.0
1384,1.4279638490164803,0.8526315789473683,1.8526315789473682,1,99,0.0
1414,2.70965061200695,2.256117370248782,3.136216760614282,2,16,0.0
1421,0.5591252752546105,0.16617857142857137,0.8338214285714286,1,1038,0.0
1426,19.989748716354907,19.4879242950359,20.33446697699687,2,238,0.0
1433,1.5629004352702185,1.0928728305152628,1.8069130391726473,2,119,0.0
1455,2.42995973899764,1.9863945578231295,2.9863945578231297,1,98,0.0
1462,1.5753322700691121,0.9999999999999999,1.9999999999999998,1,99,0.0
1463,1.7416660062765676,1.3521638831271232,2.098674847277427,2,10,0.0
1464,1.347140458749267,1.1184212119568697,1.8310024178523767,2,225,0.0
1474,3.0918037266475435,2.308079013596307,3.334364720007913,2,173,0.0
1477,7.125401664734254,6.411189894778453,7.199313002760568,2,28,0.0
1485,6.011775666766911,5.2049036777583195,6.2049036777583195,1,297,0.0
1526,1.349799347113061,1.13034888575665,1.8641196412086294,2,16,0.0
1544,0.6288805188070087,0.3294819907931424,1.023889467289489,2,70,0.0
1560,19.414540859067447,18.976857211088667,19.713808365592648,2,579,0.0
1566,0.3567351862610261,0.10234701260180618,0.7104949851412526,2,12,0.0
1581,5.457193069970575,4.74757484243099,5.619317170315475,2,17,0.0
1598,0.4797532850630196,0.3575221238938054,1.3575221238938053,1,33,0.0
1609,0.8777842002015308,0.7480784782872317,1.2366334708755415,2,92,0.0
1628,0.7348955392433651,0.1363636363636363,1.1363636363636365,1,161,0.0
1640,1.897540456477243,1.6032970581750146,2.4541315694646024,2,10,0.0
4,20.660840911955184,19.836585752125345,20.861931016682792,2,20,0.0
24,8.63792553979727,8.435584563805529,9.459978812408263,2,20,0.0
101,5.252852297255627,4.333333333333333,5.333333333333333,1,47,0.0
108,1.7402549682198505,1.5696055483917564,2.3646808876149508,2,21,0.0
173,25.587052122641918,25.390787746376073,25.951646650133046,2,49,0.0
174,2.688244798041615,1.7652631578947364,2.7652631578947364,1,430,0.0
183,3.7284615384615387,3.1,4.1000000000000005,1,65,0.0
184,12.523689589938122,12.089386917430739,12.671597123806462,2,11,0.0
220,8.111179269028561,7.528375733855185,8.528375733855185,1,587,0.0
270,21.343643860800437,21.122082273000434,21.839941105032548,2,19,0.0
272,0.6912349600797539,0.28526606883465483,0.8955983360621328,2,5,0.0
281,15.956335560161607,15.762108800310829,16.356548055302323,2,6,0.0
285,1.4340659340659339,0.9230769230769229,1.923076923076923,1,14,0.0
298,3.7840990926112634,3.0000000000000004,4.0,1,131,0.0
311,6.141512628806613,5.690675116316287,6.318683236072014,2,104,0.0
313,1.8153665689149563,0.9163636363636367,1.9163636363636365,1,217,0.0
320,7.167346753017254,6.697376931257697,7.670586999969761,2,156,0.0
327,7.2205046551307595,7.1302325650076375,7.728619487804995,2,11,0.0
335,2.628461538461538,2.0,3.0000000000000004,1,65,0.0
336,16.215777936718816,16.02186413213273,16.616444780118606,2,6,0.0
337,21.925169216911303,21.122928838542958,22.13137873982318,2,6,0.0
338,2.517543859649123,2.0,3.0,1,57,0.0
357,9.393857991859926,9.15119432325089,10.127208773492296,2,6,0.0
360,8.07231867106121,7.847030805303159,8.57718805154855,2,12,0.0
362,0.44966901558829814,0.34828101644245146,0.5396113602391629,1,70,0.0
365,0.8922998378233377,0.4682814724652499,1.1029397802096503,2,5,0.0
367,3.038771113831089,2.1157894736842104,3.11578947368421,1,430,0.0
389,16.682204713241276,16.42056452967009,17.18145020623045,2,9,0.0
453,2.318677124522978,2.122385454440148,2.9784706022911944,2,7,0.0
470,1.0776439167557559,0.6825242903036517,1.440073953979629,2,100,0.0
505,1.1579352850539293,0.6818181818181818,1.6818181818181817,1,59,0.0
512,38.11976434168413,37.759838044243736,38.63433520617724,2,7,0.0
515,0.45983344010249844,0.3587443946188341,0.5291479820627801,1,70,0.0
520,8.1285239062171,7.903167677376256,8.633385040069523,2,12,0.0
521,3.271232408351995,2.352707045430425,3.3666690265491885,2,113,0.0
522,1.7119307911701296,1.3862322838928436,2.0344846893307102,2,28,0.0
546,16.965847384241044,16.70327887807955,17.46467051948424,2,9,0.0
585,4.196338388457594,3.680223726314389,4.35781442623041,2,33,0.0
586,1.5133356553386572,1.28689869275654,2.085189000495059,2,21,0.0
694,0.8852080123266562,0.40909090909090906,1.409090909090909,1,59,0.0
723,24.222883813042976,23.39915918118046,24.424459594934024,2,20,0.0
965,52.14223001281754,51.79884945989754,52.656021493771945,2,7,0.0
970,2.366881637934241,1.98105518099247,2.6679978449719255,2,480,0.0
993,2.589389844555197,2.087544824487718,2.8519559031069734,2,356,0.0
994,1.3190397284323754,1.1825811343128192,1.8394315722598877,2,32,0.0
995,3.5784615384615384,2.95,3.9500000000000006,1,65,0.0
996,2.1068003009772753,1.3917629344687528,2.321838869537736,2,102,0.0
1074,28.394810750804925,28.198901532738212,28.79186432368263,2,6,0.0
1152,37.75461094272349,37.53622013582865,38.36165992170462,2,8,0.0
1284,5.325297880173233,4.970328077039312,5.8821843878108835,2,318,0.0
1287,0.40379686913671214,0.21218249416280927,1.0434302653409138,2,66,0.0
1371,0.630732689588584,0.0,0.940243570046875,2,7,0.0
1390,17.25015125276077,16.986695621896605,17.748546942928346,2,9,0.0
1404,5.209374036386061,4.289855072463768,5.289855072463768,1,47,0.0
1405,1.3849773369584233,1.1192413989719536,1.6907271881498482,2,70,0.0
208,1.6773809523809529,0.8,1.8000000000000003,1,42,0.0
209,3.6929881073235067,3.4687090936985547,4.178696329644126,2,51,0.0
305,1.8052709887900356,0.9925786854281485,1.8557960716335036,2,252,0.0
308,13.754300227179572,13.16790676775731,13.870751461453084,2,14,0.0
350,7.05169579853598,6.515637536496866,7.228143954131721,2,7,0.0
366,2.977380952380953,2.1000000000000005,3.1000000000000005,1,42,0.0
376,6.058178295936323,5.675900808043299,6.647241759596198,2,438,0.0
498,1.5832768138350504,1.142111269872419,1.8908806818194897,2,428,0.0
565,1.7797654796892053,0.9598929121764577,1.8290431131069518,2,252,0.0
766,6.029267527219177,5.389279590315735,6.230795099295608,2,15,0.0
831,4.678461538461539,4.050000000000001,5.05,1,65,0.0
1431,4.653080349149259,4.137922011920583,5.025867317913103,2,119,0.0
1934,44.043542464335644,43.71515334904223,44.60160038040116,2,20,0.0
1958,4.835348307080705,4.481567186202217,5.382688299849188,2,7,0.0
1965,5.3729817315863375,4.751017652809095,5.548586881479459,2,77,0.0
1966,2.817530562489637,2.0716147120872903,3.1874754901018463,2,25,0.0
233,1.0294609699533748,0.7619789258267554,1.4078307319716314,2,25,0.0
237,0.8346217327451614,0.5813520996446243,1.0983658095468989,2,223,0.0
285,0.4136385335540458,0.028931015076693926,0.9961037446934146,2,268,0.0
289,0.28451687021686484,0.0295233213736545,0.8798564838544335,1,290,0.0
357,0.7093437651496306,0.32707240829469275,0.9918956742092818,2,82,0.0
359,0.7082835242683898,0.47200685555747457,1.3343935705986618,2,27,0.0
363,2.134671022143837,1.540068278785749,2.53414335089188,2,20,0.0
367,0.8179218657159836,0.21590909090909094,1.215909090909091,1,306,0.0
368,0.776613970333057,0.6005968223342337,1.5392935286380256,2,101,0.0
369,0.39893351760111984,0.1717858595996425,0.891610894746372,2,188,0.0
